Country Name,Country Code,Series Name,Series Code,1984,1988,1992,1996,2000,2004,2008,2012,2016,2020
Qatar,QAT,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..,..,..,..,..,..,19.21891534,17.66355636,4.730011844,3.064191884
Qatar,QAT,GDP per capita (current US$),NY.GDP.PCAP.CD,19645.31466,13611.44569,15434.21009,17337.42187,21723.8142,29976.16763,42124.94084,80234.19083,85075.98654,57162.96801
Qatar,QAT,"Population, total",SP.POP.TOTL,341272,443611,495403,522531,570486,592467,753332,1436670,2196078,2654379
Qatar,QAT,Population growth (annual %),SP.POP.GROW,9.837136671,4.957787591,1.638081435,1.753750142,3.372712397,3.780654613,9.978287442,16.47557629,7.575372571,3.39762651
Qatar,QAT,Land area (sq. km),AG.LND.TOTL.K2,11610,11610,11610,11610,11610,11610,11610,11610,11610,11490
Romania,ROU,GDP (current US$),NY.GDP.MKTP.CD,..,40809523810,25121666667,36937074278,35952781582,37253259017,74972669057,2.14E+11,1.71E+11,1.88E+11
Romania,ROU,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..,..,-8.767228452,3.907702088,-0.376660706,2.461263459,10.42811302,9.307467171,2.040665131,4.702997747
Romania,ROU,GDP per capita (current US$),NY.GDP.PCAP.CD,..,1769.889931,1102.103785,1633.010644,1599.889533,1659.90764,3494.944517,10435.04398,8507.104775,9548.587403
Romania,ROU,"Population, total",SP.POP.TOTL,22640547,23057662,22794284,22619004,22472040,22442971,21451748,20537875,20058035,19702267
Romania,ROU,Population growth (annual %),SP.POP.GROW,0.354279947,0.470502242,-0.903462928,-0.288129486,-0.156978616,-0.12944004,-0.569786273,-1.666382643,-0.445177936,-0.573660845
Romania,ROU,Land area (sq. km),AG.LND.TOTL.K2,230340,230340,229460,229520,229600,229710,230000,229900,230020,230080
Russian Federation,RUS,GDP (current US$),NY.GDP.MKTP.CD,..,5.55E+11,4.60E+11,3.92E+11,1.96E+11,2.60E+11,5.91E+11,1.66E+12,2.21E+12,1.28E+12
Russian Federation,RUS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..,..,-14.53107377,-3.755069439,6.39991469,10.00006682,7.19994787,5.199969265,4.024086157,0.193690072
Russian Federation,RUS,GDP per capita (current US$),NY.GDP.PCAP.CD,..,3777.235373,3098.802639,2643.929196,1330.757236,1771.594059,4102.364833,11635.27293,15420.87454,8704.898413
Russian Federation,RUS,"Population, total",SP.POP.TOTL,142745000,146857000,148538197,148160129,147214776,146596869,144067316,142742366,143201721,144342397
Russian Federation,RUS,Population growth (annual %),SP.POP.GROW,0.757352968,0.648303809,0.096978979,-0.145451547,-0.309278192,-0.42061499,-0.402681471,-0.043949259,0.168305035,0.170245239
Russian Federation,RUS,Land area (sq. km),AG.LND.TOTL.K2,16389950,16389950,16389950,16377960,16388510,16381340,16381230,16376870,16376870,16376870
Rwanda,RWA,GDP (current US$),NY.GDP.MKTP.CD,1587412957,2395493878,2029026704,1382334879,2155659413,2067528500,2375281627,5177015141,7650300320,8690485823
Rwanda,RWA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-4.240773281,4.498824993,5.872725238,12.74569576,4.351888326,8.37091824,7.447679676,11.16124324,8.641500169,5.970744298
Rwanda,RWA,GDP per capita (current US$),NY.GDP.PCAP.CD,268.9232767,337.9554619,302.7386376,229.8867674,287.3738192,260.6011858,273.6336903,543.5453565,725.1697703,744.7607488
Rwanda,RWA,"Population, total",SP.POP.TOTL,5902847,7088194,6702239,6013112,7501238,7933688,8680516,9524532,10549668,11668829
Rwanda,RWA,Population growth (annual %),SP.POP.GROW,3.655073016,4.445628354,-5.538690644,2.981282944,7.448638129,5.604992331,1.431261451,2.668198695,2.459798613,2.602494011
Rwanda,RWA,Land area (sq. km),AG.LND.TOTL.K2,24670,24670,24670,24670,24670,24670,24670,24670,24670,24670
Samoa,WSM,GDP (current US$),NY.GDP.MKTP.CD,109200934.3,133016065.4,132303041.4,249908970.7,258833766.6,269019710.3,420320176.4,619260721.6,760319276,799493884.3
Samoa,WSM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1.287558088,-1.442299718,-0.199992237,7.178972189,2.18543305,6.918794454,4.625000762,1.009087755,-4.084494013,8.126249353
Samoa,WSM,GDP per capita (current US$),NY.GDP.PCAP.CD,685.7502956,824.2975133,799.4624531,1460.047151,1490.926388,1542.066736,2353.455973,3378.953029,4020.959844,4109.663228
Samoa,WSM,"Population, total",SP.POP.TOTL,159243,161369,165490,171165,173606,174454,178597,183270,189089,194540
Samoa,WSM,Population growth (annual %),SP.POP.GROW,0.565514058,0.252535571,0.904434221,0.65354921,0.442783849,0.487273274,0.626831006,0.670656607,0.860430528,0.530860672
Samoa,WSM,Land area (sq. km),AG.LND.TOTL.K2,2830,2830,2830,2830,2830,2830,2830,2830,2830,2830
San Marino,SMR,GDP (current US$),NY.GDP.MKTP.CD,..,..,..,..,1109098658,1005159388,1723750000,2393437820,1604779648,1468377272
San Marino,SMR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..,..,..,..,9.049360146,2.179379715,4.548844146,-0.500939261,-7.044534413,2.344405861
San Marino,SMR,GDP per capita (current US$),NY.GDP.PCAP.CD,..,..,..,..,40864.32547,36604.49338,59558.77272,78643.55065,49988.46363,43828.23246
San Marino,SMR,"Population, total",SP.POP.TOTL,22546,23548,24830,26253,27141,27460,28942,30434,32103,33503
San Marino,SMR,Population growth (annual %),SP.POP.GROW,1.119522854,1.071629425,1.52587978,1.257251411,1.07424355,1.168490063,1.325167645,1.209892118,1.405336972,0.697889703
San Marino,SMR,Land area (sq. km),AG.LND.TOTL.K2,60,60,60,60,60,60,60,60,60,60
Sao Tome and Principe,STP,GDP (current US$),NY.GDP.MKTP.CD,..,..,..,..,..,..,114582561.6,188021190.6,250680845.7,345495615
Sao Tome and Principe,STP,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..,..,..,..,..,..,3.832223902,8.186174056,3.14197646,4.164768974
Sao Tome and Principe,STP,GDP per capita (current US$),NY.GDP.PCAP.CD,..,..,..,..,..,..,745.3202999,1098.755219,1330.620114,1700.097997
Sao Tome and Principe,STP,"Population, total",SP.POP.TOTL,102826,113288,124574,133799,139964,142264,153736,171122,188394,203221
Sao Tome and Principe,STP,Population growth (annual %),SP.POP.GROW,1.72842598,2.710110527,2.12969923,1.597153109,1.518283856,1.629923976,2.190518999,2.860140606,2.077223636,1.878563166
Sao Tome and Principe,STP,Land area (sq. km),AG.LND.TOTL.K2,960,960,960,960,960,960,960,960,960,960
Saudi Arabia,SAU,GDP (current US$),NY.GDP.MKTP.CD,1.20E+11,88256162069,1.37E+11,1.59E+11,1.62E+11,1.90E+11,2.59E+11,5.20E+11,7.36E+11,6.45E+11
Saudi Arabia,SAU,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-4.661451926,13.10931294,3.987540169,2.637424217,-3.763285216,5.625416143,7.958441664,6.249772755,5.411444902,1.670624758
Saudi Arabia,SAU,GDP per capita (current US$),NY.GDP.PCAP.CD,9632.538746,5856.382339,7932.093233,8335.804742,8007.958194,9171.331476,11185.13704,20078.26007,25243.602,19878.76384
Saudi Arabia,SAU,"Population, total",SP.POP.TOTL,12418836,15070082,17282686,19033843,20194531,20663840,23132686,25888535,29154906,32443443
Saudi Arabia,SAU,Population growth (annual %),SP.POP.GROW,5.952876305,4.23172228,2.995292455,2.097371223,2.057362716,2.297348765,2.966003426,2.756794678,3.090724646,2.262423001
Saudi Arabia,SAU,Land area (sq. km),AG.LND.TOTL.K2,2149690,2149690,2149690,2149690,2149690,2149690,2149690,2149690,2149690,2149690
Senegal,SEN,GDP (current US$),NY.GDP.MKTP.CD,3485165161,6418419798,7769817869,6559712551,6592835458,6013184809,10076817278,16853991177,17660871726,19040312815
Senegal,SEN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.935842443,-0.816575489,1.320233037,2.019977209,6.28330825,3.887210958,4.643293937,3.703169064,4.002995551,6.356068572
Senegal,SEN,GDP per capita (current US$),NY.GDP.PCAP.CD,555.1906931,905.7090934,972.4318336,735.9819092,688.9988969,613.7323845,932.1680954,1403.949385,1317.779802,1269.903294
Senegal,SEN,"Population, total",SP.POP.TOTL,6277420,7086624,7990090,8912872,9568717,9797731,10810086,12004700,13401990,14993514
Senegal,SEN,Population growth (annual %),SP.POP.GROW,3.038208901,3.020891677,2.979936789,2.530574829,2.336057067,2.365169657,2.516258514,2.681445276,2.785614595,2.807329667
Senegal,SEN,Land area (sq. km),AG.LND.TOTL.K2,192530,192530,192530,192530,192530,192530,192530,192530,192530,192530
Serbia,SRB,GDP (current US$),NY.GDP.MKTP.CD,..,..,..,21818007449,19388663551,6875845987,26141968161,52194221469,43309252921,40692643373
Serbia,SRB,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..,..,..,6.264082643,-9.424161606,6.13181309,9.028196928,5.655576622,-0.681542369,3.338586765
Serbia,SRB,GDP per capita (current US$),NY.GDP.PCAP.CD,..,..,..,2864.084727,2571.30404,914.7857199,3502.802924,7101.040141,6015.945228,5765.200762
Serbia,SRB,"Population, total",SP.POP.TOTL,7489000,7572000,7646424,7617794,7540401,7516346,7463157,7350222,7199077,7058322
Serbia,SRB,Population growth (annual %),SP.POP.GROW,0.280805159,0.185062842,0.666421572,-0.09923146,-0.361977305,-0.319524801,-0.233328452,-0.425705552,-0.485299545,-0.523694463
Serbia,SRB,Land area (sq. km),AG.LND.TOTL.K2,87460,87460,87460,87460,87460,87460,87460,87460,87460,87460
Seychelles,SYC,GDP (current US$),NY.GDP.MKTP.CD,151313242,283828769,433667193.8,503068472.2,622985493.7,614879764.8,839319927.3,967199594,1060226126,1426651769
Seychelles,SYC,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.511132341,5.396746053,7.161466737,4.917525348,1.872006587,1.514338815,-2.850453659,-2.146892655,1.260828834,4.562623278
Seychelles,SYC,GDP per capita (current US$),NY.GDP.PCAP.CD,2338.075652,4128.118232,6128.445569,6583.201018,7747.612159,7578.851053,10176.65871,11122.86207,12006.68296,15068.62035
Seychelles,SYC,"Population, total",SP.POP.TOTL,64717,68755,70763,76417,80410,81131,82475,86956,88303,94677
Seychelles,SYC,Population growth (annual %),SP.POP.GROW,0.592011152,0.373031455,0.458917818,1.467193026,1.964196367,0.892658567,-0.370334935,2.236282715,0.98098019,1.33763478
Seychelles,SYC,Land area (sq. km),AG.LND.TOTL.K2,460,460,460,460,460,460,460,460,460,460
Sierra Leone,SLE,GDP (current US$),NY.GDP.MKTP.CD,1087471862,1055083945,679997997.6,941742152.7,669384768.9,635874002.2,1448536631,2505458705,3801862611,3674794530
Sierra Leone,SLE,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.093034267,-7.08,-19.01290963,1.753821399,-1.979285588,6.652727885,6.59794486,5.39828521,15.18176908,6.055474029
Sierra Leone,SLE,GDP per capita (current US$),NY.GDP.PCAP.CD,293.3157246,253.83121,156.4031039,218.3668902,150.0064246,138.6987225,266.5693713,408.4810085,566.3782351,501.4151655
Sierra Leone,SLE,"Population, total",SP.POP.TOTL,3707513,4156636,4347727,4312660,4462374,4584570,5433995,6133599,6712586,7328846
Sierra Leone,SLE,Population growth (annual %),SP.POP.GROW,2.39276079,2.891843643,-0.021526174,0.202098039,1.829343162,2.701540582,4.380944815,2.375021312,2.250019293,2.164620088
Sierra Leone,SLE,Land area (sq. km),AG.LND.TOTL.K2,72180,72180,72180,72180,72180,72180,72180,72180,72180,72180
Singapore,SGP,GDP (current US$),NY.GDP.MKTP.CD,19749361098,25371462488,52130263966,96295886525,86284660767,96074477958,1.15E+11,1.94E+11,2.95E+11,3.19E+11
Singapore,SGP,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,8.792386562,11.26375069,6.63968959,7.47137959,5.724008424,9.039146751,9.819591677,1.868245534,4.461608951,3.329034458
Singapore,SGP,GDP per capita (current US$),NY.GDP.PCAP.CD,7228.317584,8914.441226,16135.91365,26233.6289,21796.08444,23852.32703,27608.53737,40007.46926,55546.48854,56848.17539
Singapore,SGP,"Population, total",SP.POP.TOTL,2732221,2846108,3230698,3670704,3958723,4027887,4166664,4839396,5312437,5607283
Singapore,SGP,Population growth (annual %),SP.POP.GROW,1.890221986,2.537773867,3.004256395,4.064318468,0.799148451,1.732042233,1.251916673,5.321517083,2.45339033,1.297436099
Singapore,SGP,Land area (sq. km),AG.LND.TOTL.K2,670,670,670,670,670,670,689,700,706,709
Sint Maarten (Dutch part),SXM,GDP (current US$),NY.GDP.MKTP.CD,..,..,..,..,..,..,..,..,985865921.8,1263687151
Sint Maarten (Dutch part),SXM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..,..,..,..,..,..,..,..,1.39054667,0.5
Sint Maarten (Dutch part),SXM,GDP per capita (current US$),NY.GDP.PCAP.CD,..,..,..,..,..,..,..,..,28460.33262,31616.6817
Sint Maarten (Dutch part),SXM,"Population, total",SP.POP.TOTL,17517,25334,30458,31434,31084,30519,32488,33964,34640,39969
Sint Maarten (Dutch part),SXM,Population growth (annual %),SP.POP.GROW,7.970499758,8.985025643,2.009684616,0.862652719,-0.500610762,-1.834377687,3.177252874,0.451494681,3.540582819,2.903978461
Sint Maarten (Dutch part),SXM,Land area (sq. km),AG.LND.TOTL.K2,34,34,34,34,34,34,34,34,34,34
Slovak Republic,SVK,GDP (current US$),NY.GDP.MKTP.CD,..,..,15495514297,27925036755,30453383763,29169953013,57332015148,1.00E+11,94258572686,89614053144
Slovak Republic,SVK,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..,..,..,6.619896467,-0.105917314,1.166529073,5.278879546,5.574887267,1.358226806,1.931680804
Slovak Republic,SVK,GDP per capita (current US$),NY.GDP.PCAP.CD,..,..,2920.917542,5196.94038,5643.675109,5413.150621,10671.82186,18677.29271,17430.82675,16501.08385
Slovak Republic,SVK,"Population, total",SP.POP.TOTL,5127097,5250596,5305016,5373361,5396020,5388720,5372280,5379233,5407579,5430798
Slovak Republic,SVK,Population growth (annual %),SP.POP.GROW,0.68746266,0.530027872,0.032465115,0.211674396,0.102053161,-0.135376488,-0.02036172,0.0857553,0.170183855,0.12892233
Slovak Republic,SVK,Land area (sq. km),AG.LND.TOTL.K2,48100,48100,48100,48100,48100,48100,48100,48100,48088,48080
Slovenia,SVN,GDP (current US$),NY.GDP.MKTP.CD,..,..,..,21507232649,22711384311,20289627637,34414784504,55552509155,46580457470,44736333522
Slovenia,SVN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..,..,..,3.203005809,5.332666572,3.67237155,4.359192778,3.509841517,-2.639438757,3.191852518
Slovenia,SVN,GDP per capita (current US$),NY.GDP.PCAP.CD,..,..,..,10815.11105,11452.78312,10201.30354,17233.13856,27483.33717,22643.10025,21663.64341
Slovenia,SVN,"Population, total",SP.POP.TOTL,1932154,1995196,1996498,1988628,1983045,1988925,1997012,2021316,2057159,2065042
Slovenia,SVN,Population growth (annual %),SP.POP.GROW,0.510213263,0.272022154,-0.146699403,-0.062536134,0.071430845,0.29607496,0.064066202,0.158140844,0.210024306,0.073197207
Slovenia,SVN,Land area (sq. km),AG.LND.TOTL.K2,20140,20140,20140,20140,20140,20140,20140,20146.2,20145.7,20142
Solomon Islands,SLB,GDP (current US$),NY.GDP.MKTP.CD,181359232.5,176709270,269116491.9,510598923.3,488001488.2,419933580.9,397611126.7,699157191,1190994127,1378551118
Solomon Islands,SLB,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,0.176189278,1.246703428,12.70440252,1.608055305,-0.486295314,-14.27513698,6.652166032,5.807115554,1.860465116,5.879864636
Solomon Islands,SLB,GDP per capita (current US$),NY.GDP.PCAP.CD,690.3899735,599.063212,815.4946362,1381.8009,1215.167354,1017.613757,867.1071722,1388.963877,2141.821522,2225.486842
Solomon Islands,SLB,"Population, total",SP.POP.TOTL,262691,294976,330004,369517,401592,412665,458549,503366,556066,619438
Solomon Islands,SLB,Population growth (annual %),SP.POP.GROW,3.14183021,2.786135974,2.834612829,2.810585211,2.74915268,2.719947794,2.547276806,2.256853453,2.650329874,2.66748791
Solomon Islands,SLB,Land area (sq. km),AG.LND.TOTL.K2,27990,27990,27990,27990,27990,27990,27990,27990,27990,27990
Somalia,SOM,GDP (current US$),NY.GDP.MKTP.CD,788307213.4,1038291284,..,..,..,..,..,..,..,5529873480
Somalia,SOM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.554946149,-0.553269928,..,..,..,..,..,..,..,8.399345781
Somalia,SOM,GDP per capita (current US$),NY.GDP.PCAP.CD,119.1748173,148.216672,..,..,..,..,..,..,..,389.8220615
Somalia,SOM,"Population, total",SP.POP.TOTL,6614713,7005226,7295380,7682683,8553595,8872250,10130251,11397188,12715487,14185635
Somalia,SOM,Population growth (annual %),SP.POP.GROW,-0.05865503,2.061858832,0.293135016,2.518016856,3.795052711,3.657676578,3.157229243,2.821396622,2.703694192,2.776386992
Somalia,SOM,Land area (sq. km),AG.LND.TOTL.K2,627340,627340,627340,627340,627340,627340,627340,627340,627340,627340
South Africa,ZAF,GDP (current US$),NY.GDP.MKTP.CD,77344092907,95176640968,1.35E+11,1.63E+11,1.52E+11,1.52E+11,2.56E+11,3.16E+11,4.34E+11,3.24E+11
South Africa,ZAF,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,5.09911491,4.200132549,-2.137056889,4.299999997,2.399999997,4.200000001,4.554559907,3.191043886,2.396232385,0.664552308
South Africa,ZAF,GDP per capita (current US$),NY.GDP.PCAP.CD,2429.0275,2711.5153,3479.083205,3864.415112,3417.264589,3374.718423,5409.133489,6350.65271,8222.197279,5756.965741
South Africa,ZAF,"Population, total",SP.POP.TOTL,31841588,35100905,38672611,42241007,44338551,44967713,47291610,49779472,52832659,56207649
South Africa,ZAF,Population growth (annual %),SP.POP.GROW,2.698727567,2.314782986,2.496894967,1.924717883,1.491247723,1.409021901,1.217762203,1.334117023,1.581353673,1.471933429
South Africa,ZAF,Land area (sq. km),AG.LND.TOTL.K2,1213090,1213090,1213090,1213090,1213090,1213090,1213090,1213090,1213090,1213090
South Sudan,SSD,GDP (current US$),NY.GDP.MKTP.CD,..,..,..,..,..,..,..,14586253383,11931472169,..
South Sudan,SSD,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..,..,..,..,..,..,..,..,-46.08212237,..
South Sudan,SSD,GDP per capita (current US$),NY.GDP.PCAP.CD,..,..,..,..,..,..,..,1669.493752,1179.739711,..
South Sudan,SSD,"Population, total",SP.POP.TOTL,5096478,5485288,5305449,5221925,5933884,6199396,7213354,8736932,10113648,10832520
South Sudan,SSD,Population growth (annual %),SP.POP.GROW,2.852516754,1.200920872,-2.139443512,2.00859576,4.691344335,4.377289464,3.925709079,4.94806677,2.837616522,1.084677797
South Sudan,SSD,Land area (sq. km),AG.LND.TOTL.K2,..,..,..,..,..,..,..,..,631973.704,631945.102
Spain,ESP,GDP (current US$),NY.GDP.MKTP.CD,1.72E+11,3.76E+11,6.31E+11,6.43E+11,6.35E+11,5.97E+11,1.07E+12,1.63E+12,1.32E+12,1.23E+12
Spain,ESP,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1.78468758,5.094324298,0.929215549,2.660524453,4.490491316,5.24599468,3.122795242,0.887145182,-2.959441302,3.03130133
Spain,ESP,GDP per capita (current US$),NY.GDP.PCAP.CD,4489.988939,9703.123838,16112.18892,16109.0844,15715.33227,14713.06571,24861.2828,35366.2596,28324.42934,26505.34322
Spain,ESP,"Population, total",SP.POP.TOTL,38330364,38766939,39157685,39889852,40386875,40567864,42921895,45954106,46773055,46484062
Spain,ESP,Population growth (annual %),SP.POP.GROW,0.415255702,0.212064999,0.489757905,0.416515798,0.405323026,0.447137015,1.725466303,1.595330499,0.064925963,0.08443015
Spain,ESP,Land area (sq. km),AG.LND.TOTL.K2,499440,499440,499440,499440,499440,499000,499180,498800,500210,499564
Sri Lanka,LKA,GDP (current US$),NY.GDP.MKTP.CD,6043474843,6978371581,9703011636,13897738375,15656327860,16330814180,20662525941,40713812310,68434409315,82401038710
Sri Lanka,LKA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,5.099146561,2.472685038,4.399991252,3.799967205,4.300540498,6.00003316,5.445061278,5.950088145,9.144572246,4.486634531
Sri Lanka,LKA,GDP per capita (current US$),NY.GDP.PCAP.CD,378.936857,413.4550704,547.0545344,756.6569905,838.8834628,869.696285,1065.784437,2037.322103,3350.521876,3886.291502
Sri Lanka,LKA,"Population, total",SP.POP.TOTL,15948501,16878186,17736827,18367290,18663293,18777606,19387153,19983984,20425000,21203000
Sri Lanka,LKA,Population growth (annual %),SP.POP.GROW,1.413587119,1.397487142,1.140247175,0.67944701,0.530238144,0.610633603,0.844925912,0.7128032,0.12984681,1.104983619
Sri Lanka,LKA,Land area (sq. km),AG.LND.TOTL.K2,62710,62710,62710,62710,62710,62710,62710,62710,62710,61893
St. Kitts and Nevis,KNA,GDP (current US$),NY.GDP.MKTP.CD,98603703.7,172692592.6,242137037,333944444.4,406595484.4,421695769.8,506900000,751233333.3,800414814.8,1008888889
St. Kitts and Nevis,KNA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,8.865807457,9.225374976,4.268973825,5.842838026,3.219886422,10.04280842,3.996346661,6.121597843,-2.228012307,13.39486131
